jan-20,fev-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,set-20,out-20,nov-20,dez-20
510.12,307.888569,154.341566,45.185,88.98,146.93,75.62,66.47,42.35,42.35,42.35,42.35
358.33,100.11,57.93,74.89,64.62,42.35,42.35,42.35,42.35,42.35,42.35,42.35
258.31,202.53,121.28,112.94,55.13,121.31919,80.15,100.77,104.26,99.75,53.4,75.71
513.89,160.59,187.29,128.32,42.35,88.2,86.05,56.93,104.4,72.63,42.35,42.35
306.83,201.12,126.77,62.56,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
165.98,42.35,42.35,42.35,42.35,42.35,61.21,72.78,83.589509,42.35,56.994861,64.035094
263.86,256.99,151.68,131.61,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
222.78,217.39,256.99,183.12,145.17,160.04,108.8,127.21,144.28,102.27,128.79,142.77
224.59,275.83,121.28,113.6,45.3,51.44461,62.33,73.030712,90.41,63.38,42.35,42.35
191.91,215.03,272.38,236.33,184.99,205.243162,189.814498,207.78,207.87,182.26,155,88.975094
273.51,302.93,327.71,300.92,237.3,236.48,282.51,353.62,357.45,261.98,116.050524,130.41
165.98,57.48,92.4,167.6,42.46,63.86,56.44,64.55,56.17,42.35,42.35,42.35
160.85,81.39,42.35,76.44,42.35,42.35,42.35,42.428696,42.35,42.35,42.35,42.35
302.01,309.09,306.34,513.89,378.86,313.22,350.05,396.23,513.89,352.57,341.88,129.81
391.19,330.35,372.77,285.77,231.97,243.43,224.1,254.74,247.2,146.63,149.63,88.84
167.16,65.29,42.35,53.4,42.35,42.35,42.35,42.35,42.35,55.02,42.35,42.35
340.54,223.72,184.67,234.28,230.524481,237.204154,250.14,209.54,220.48,170.41,144.82,49.26
145.23,44.71,68.14,88.73,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
237.64,206.08,187.26,114.66,210.38,161.73,109.85,110.59,113.06,106.85,79.37,75.71
167.674494,126.62,121.28,112.7,178.04,160.04,100.61,112.41,64.21,42.35,42.35,43.025094
513.89,471,195.352542,180.39,151.37,121.277936,97.8,97.9,104.26,42.35,42.35,42.35
189.04,215,202.062694,199.69,282.57,262.82,220.0144,223.71,188.28,184.66,213.76,165.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
158.98,175.12,73.52,74.34,105.5,79.24,88.98,72.94,102.04,129.96,85.8,70.835094
42.35,42.35,42.35,42.35,42.35,42.35,80.26,99.25,134.37,63.24,48.74467,66.15
114.41,42.35,42.35,42.35,42.35,67.27,76.2,68.91,42.35,42.35,42.35,65.776132
263.86,200.74,208.98,182.9,159.92,109.05,105.76,100.75,105.83,128.83,110.6,92.31
170.53,135.17,151.68,178.12,72.053497,73.42,69.52993,70.85,102.09,63.49,45.896926,42.35
337.36,304.919298,320.8,326.92,216.029007,256.27,164.107186,156.61,170.41,152.46,168.14,164.4
388.34,372.47,256.99,167.64,42.35,62.865458,67.147796,49.224824,56.16,88.98,119.89,139.23
273.32,275.37,144.38,181.755,159.050617,140.77,97.72,99.25,90.22,68.33,54.26,81.54
179.191244,166.58714,111.71,137.07,132.89,120.27,117.28,133.16,115.71,68.33,101.99,84.09
224.59,300.76,307.89,214.13,42.35,42.35,147.492104,131.161344,114.440748,63.87,92.42,96.88
346.37,513.89,425.52,263.52,204.46,287.4,513.89,464.77,327.19,312.97,264.43,378.27
513.89,105.759702,71.443848,104.52,66.415743,92.4,119.32,123.12,79.15,42.35,46.12,46.42
248.28,57.919573,85.56,61.79,50.13,55.24,56.44,42.39,42.35,42.35,42.35,42.35
174.556488,52.96,120.93,169.8,105.5,127.85,120.08,125.81,114.13,63.38,72.22,42.35
219.21,54.82,66.39,49.85,102.24,120.94,97.67,100.25,87.44,126.87,144.31,66.78
182.8,155.1,131.159334,185.1,236.22,256.99,172.84,147.15,108.74,146.09,94.23,88.98
176.88,194.87,291.37,260.56,213.255143,237.967058,186.77,180.03,189.01,131.17,146.69,88.901504
42.35,42.35,42.35,42.35,42.35,74.26,42.35,42.35,42.35,42.35,42.35,42.35
200.634188,301.74,324.47,513.89,273.98,475.62,218.68,169.9,170.41,162.19,164.93,170.68
338.89,178.81,203.51,251.28,256.99,236.63,146.593948,95.855744,141.32,152.14,94.82,72.74
110.71,55.98,59.05,126.53,211.35,160.25,102.69,110.59,110.11,68.33,67.62,65.98
167.16,120.34,85.49,90.24,99.43,127.86,119.32,49.224824,64.21,96.03,66.7,42.35
125.21,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
