jan-20,fev-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,set-20,out-20,nov-20,dez-20
104.45,42.35,42.35,53.06,42.35,42.35,67.05,66.29,76.5,42.35,42.35,42.35
164.76837,134.42,67.03,153.67,169.36,42.35,105.3,127.27,107.58,77.884666,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
99.85,131.29,79.291688,124.2,42.35,113.41,140.05,144.09,123.88,108.32,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
116.05,42.35,42.35,104.41,42.35,100.51,106.92,102.67344,79.711513,93.74,56.14,42.35
42.35,42.35,42.35,149.875,107.38,42.35,53.72,42.35,42.35,48.675054,42.35,42.35
215.42,184.118167,136.5,157.18,130.777539,113.42,69.46,79.88,55.931022,42.35,42.35,42.35
149.15,139.39,96.18,77.87,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
113.91,42.35,67.25,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
58.27,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
164.76837,118.11,155.57,208.33,162.57,118.638764,78.688814,93.5,114.37,112.58,86.79,61.08
86.62,64.819046,106.39,71.47,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,72,63.53,48.27,62.41,42.35,42.35,42.35
283.68,111.76,79.231504,87.08,42.35,42.35,42.35,44.78,50.242889,65.9,51.27749,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
117.07,42.35,42.35,42.35,42.35,42.35,48.73,57.57,67.34,58.73,74.424861,42.35
161.59,42.35,42.35,42.35,42.35,42.35,48.38,73.88,78.26,58.637668,93.28,139.983822
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
200.25,118.11,119.33,45.8,42.35,72,78.02,107.1,115.6,73.74378,113.18,42.35
164.76837,190.82,110.06,42.35,42.35,50.25,42.35,44.82,64.289038,42.35,42.35,42.35
42.35,70.22,67.25,98.435,154.98,106.76,116.29,96.3,70.8,70.85,61.34,42.35
161.78,202.64,197.07017,222.705,173.26,175.65,166.782152,168.787352,179.19,92.50229,109.72,68.19
226.17,245.972184,143.85,141.54,125.43,112.88,149.17,106.97,93.96,105.235054,69.07,42.35
63.92,42.35,42.35,42.35,42.35,88.74,92.34,69.87,42.35,42.35,42.35,42.35
52.47,42.35,42.35,46.22,42.35,42.35,48.75,57.57,69.659352,57.954214,42.35,42.35
92.81,42.35,42.35,42.35,42.35,50.25,43.81,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,50.25,57.91,42.35,42.35,42.35,44.21,43.32
122.198236,53.09,42.35,42.35,42.35,42.35,44.91,56.11,42.35,42.35,46.65,43.88
108.91,42.35,42.35,42.35,42.35,46.23,61.05,42.35,42.35,42.35,42.35,42.35
164.76837,179.418017,160.95059,131.28,52.51,132.92,130.04,138.305336,138.825167,81.14,96.51,42.35
305.83,403.72,372.4,225.95,206.287066,205.75,225.54,205.55,165.15,142.27,94.94,115.83
42.35,55.74,42.35,42.35,42.35,42.35,42.35,50.5,52.561022,42.35,42.35,42.35
97.97,123.72,77.09,42.35,42.35,42.35,42.35,45.47,42.35,42.35,42.35,42.35
115.28,45.57916,101.33,78.63,42.35,73.08,48.75,50.264944,42.35,42.35,42.35,42.35
249.75,176.378292,195.141638,155.36,215.95,222.52,194.35,140.793387,145.619529,42.35,42.35,42.35
164.76837,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
164.76837,42.35,49.49,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
199.15,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
300.06,57.932353,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
174.41,160.758998,87.543902,151.105,168.90898,118.643306,115.13,83.78,52.47,42.35,42.35,42.35
94.51,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
