jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
82.01,64.55,39.68,39.68,39.68,77.48,130.29,83.71835,95.908744,80.21,55.94,94.960888
39.68,39.68,39.68,39.68,39.68,39.68,58.69,52.85,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
88.92,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,76.47,40.25,41.612024,45.02,95.06,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,55.59,78.36,72.1,62.72,39.68,39.68,39.68
65.24,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,64.35,82.74
89.37,54.83,60.07,39.68,39.68,39.68,80.8,66.64,41.93,39.68,39.68,39.68
138.81,154.07,175.96,128.81,123.351192,117.28,99.39,93.68,57.18,41.17,61.59,64.543185
162.01,142.44,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,54.57,67.91,72.2,40.033674,39.68,39.68,41.9
160.61,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,59.22,39.68,39.68,39.68,39.68,39.68
162.57,120.63,133.7,39.68,39.68,100.56,57.23,72.06,39.94,68.5,94.23,100.06
77.48,105.29,71.69,39.68,62.23,55.6,39.68,39.68,39.68,39.68,39.68,39.68
56.13,39.68,39.68,39.68,39.68,45.01,39.68,39.68,39.68,39.68,39.68,39.68
56.73614,39.68,52.48,86.53,115.08,101.52,79.73,39.68,39.68,39.68,50.75,47.12
82.49,61.73,75.46,39.68,39.68,45.87,39.68,49.31,39.68,39.68,45.92,39.68
213.06,270.1,160.05,135.91,155.97,130.79,77.52,60.39,47.01,41.17,39.68,39.68
39.68,39.68,39.68,39.68,39.68,101.72,91.45,132.52,108.57,167.532688,140.87,146.46
93.97,87.12,157.399325,99.99,136.06,160.23,80.46223,123.92,93.82,52.23,55.94,72.3
138.97,151.05,39.68,39.68,39.68,53.89,39.68,39.68,39.68,39.68,39.68,39.68
177.39,234.16,236.73,195.94,211.86,165.61,158.14,218.37,141.12,183.49,111.88,121.36
203.4,147.95,147.69,128.09,149.67,39.68,162.63,202.83,112.93,110.9,127.15,153.05
160.61,88.96,68.545269,74.02,122.99,159.83,134.01,175.52,59.748881,84.49,40.99,39.68
557.26,289.67,242.09,261.15,173.48,248.48,312.36,308.91,333.01,425.45,557.04,559.75
39.68,43.87,39.68,39.68,39.68,39.68,61.23,65.6,41.612024,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,40.59,54.49,62.72,39.68,39.68,39.68
39.68,44.67,39.68,39.68,39.68,39.68,40.37,40.42,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,46.01,48.04141,57.05,40.98,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
75.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
76.23,68.11,59.76,55.93,39.68,39.68,78.89,103.13,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,69.44,66.95,66.39,84.34,95.11888,39.68
39.68,39.68,39.68,39.68,39.68,39.68,78.04,72.2,67.590668,85.82,55.94,83.6
39.68,39.68,39.68,39.68,39.68,46.68,46.33,58.82,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,85.32,111.69551,119.72731,108.57,135.02,124.21,138.51
67.29,118.3,132.759906,125,88.75,81.3,85.52,84.01,66.376346,67.264892,94.94,75.05
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,87.87,125.01,129.03,122.3,83.15,80.05,84.01,66.51,52.21,39.893884,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
53.49,39.68,39.68,39.68,55.8,39.68,39.68,39.68,39.68,39.68,39.68,39.68
96.14,153.99,156.84,112.85,174.49,248.99,214.05,206.99,232.16,254.84,352.42,266.71
46.9,82.21,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
88.39,142.82,115.53,107.43,138.78,95.3,136.04,134.75,153.6,166.94,73.83,92.16
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,41.612024,65.88,68.748332,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,59.54,49.31,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
75.3,61.37,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
146.96,146.333234,72.57,59.55,87.75,73.26,57.85,70,85.24,84.33,70.32,70.94
113.35,87.09,98.75,103.24,122.3,117.69,134.04,106.13954,86.63,48.85,56.141795,71.51
43.07,39.68,39.68,39.68,39.68,101.14,134.01,132.77,140.15,69.43,39.68,39.68
56.13,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
185.12,211.1,154.099564,122.53,88.75,97.83,150.68,176.09,122.72,67.29,65.27,39.68
146.96,95.26,83.964799,59.12,56.62,82.76,58.33,66.63,56.16,68.55,53.6,39.68
39.68,39.68,39.68,39.68,39.68,39.68,58.34,48.78058,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
92.44,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
89.37,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
107.08,39.68,52.02,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
117.46,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
