21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,61.35,130.6,119.92,88.74
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
43.44,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,56.72,42.35,42.35,42.35,42.35,42.35,42.35,46.49,42.35,58.63,61.22
42.35,130.67,85.26,88.49,109.97,104.71,144.07,109.77,77.04,79.68,42.35,42.35
42.35,42.35,42.35,42.35,42.35,48.23,72.42,62.02,51.4,42.35,42.35,42.35
194.36,238.48,230.06,258.96,218.97,497.58,263.19,247.42,264.62,310.89,227.87,145.28
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
103.35,127.33,84.61,61.76,72.64,121.54,100.72,93.84,74.48,72.17,49.92,42.35
42.35,42.35,42.35,42.35,42.35,42.35,44.59,59.97,42.35,96.12,136.84,103.17
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,46.65,42.35,46.49,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,87.05,109.99,99.29,105.33,126.83,102.96,112.72
42.35,42.35,42.35,42.35,42.35,57.96,94.5,109.4,119.05,69.83,42.35,45.89
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,51.41,48.53,50.33,46.49,50.42,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.68,89.43,80.24,77.29,95.15,92.61,108.4,66.38,77.72,46.64,42.35,42.35
171.93,206.47,194.23,192.24,226.46,238.11,248.85,248.07,272.3,274.5,302.16,351.13
51.81,54.77,42.35,42.35,42.35,42.35,42.35,42.35,55.71,48.96,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
71.34,42.35,42.35,42.35,42.35,64.2,67.43,79.42,78.94,46.33,53.12,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
55.25,42.35,45.49,42.35,42.35,42.35,42.56,54.71,75.74,66.48,76.33,50.98
42.35,42.35,42.35,42.35,65.46,86.42,100.47,118.01,130.16,211.88,274.92,160.13
270.01,216.74,184.69,244.67,152.87,236.29,254.97,253.97,307.5,128.22,79.84,42.35
54.55,46.63,42.35,42.35,42.35,48.66,87.09,118.91,93.22,70.85,86.1,102.51
42.35,42.35,42.35,42.35,42.35,42.35,56.74,42.35,53.77,61.67,45.58,64.45
42.35,42.35,42.35,42.35,77.19,65.65,99.28,111.69,109.85,162.96,123.77,148.35
42.35,86.73,75.74,84.77,102.55,81.61,90.01,98.65,122.39,132.5,126.04,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
100.62,88.01,42.35,42.35,42.35,48.24,86.78,92.32,105.23,172.74,129.84,119.57
146.85,134.26,114.3,42.35,42.35,87.05,63.37,50.5,74.48,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,47.38,48.17,49.44,48.68,54.16,42.35
42.35,64.79,124.86,42.35,42.35,96.3,100.48,93.84,88.91,68.33,42.35,42.35
254.97,253.08,198.03,94.42,86.09,64.49,72.25,54.95,58.38,84.82,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
185.87,236.56,236.56,151.74,186.73,181.77,181.33,158.62,218.83,229.95,230.09,161.44
77.66,141.96,154.22,110.34,143.36,181.77,188.92,197.39,213.75,188.61,126.86,123.26
63.91,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
152.3,217.05,132.68,86.5,143.59,137.65,132.3,160.13,168.94,160.42,89.74,116.07
42.35,62.99,42.35,42.35,42.35,54.25,62.08,74.32,75.83,107.44,126.28,48.85
42.35,42.35,42.35,42.35,42.35,49.14,43.45,54.94,67.02,96.15,42.35,42.35
104.73,42.35,75.34,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,54.18,55.28,42.35
139.61,196.7,199.53,222.64,226.46,238.11,252.44,256.21,267.29,296.41,128.82,102.65
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
96.32,88.74,158.53,134.49,150.39,194.59,172.66,191.37,205.74,274.5,300.14,365.13
42.35,88.24,97.32,150.55,197.95,238.11,139,177.03,196.73,214.08,164.22,57.53
205.74,225.63,437.06,252.58,254.97,475.78,435.45,513.89,513.89,513.89,513.89,500.47
42.35,128.05,56.79,92.28,67.03,80.05,44.49,55.71,79.04,60.77,78.36,81.96
42.35,42.35,42.35,42.35,84.5,96.81,81.56,98.45,119.05,108.07,103.06,118.58
42.35,42.35,42.35,42.35,42.35,62.11,69.61,81.45,90.52,74.69,56.47,69.84
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,80.05,49.99,75.12,93.88,130.61,124.33,119.79
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
62.4,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,56.48,42.35,50.31,50.31,42.35,42.35,42.35,88.74,42.35
42.35,42.35,42.35,42.35,42.35,42.67,50.17,54.33,47.8,65.67,42.35,63.93
42.35,42.35,42.35,90.84,42.35,65.48,75.84,98.65,101.22,57.61,52.97,42.35
42.35,42.35,42.35,42.35,42.35,42.35,44.82,45.33,83.68,76.66,46.8,42.35
42.35,42.35,42.35,42.35,42.35,57.38,70.46,98.65,152.84,70.94,76.82,89.42
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.93,55.16,117.12
42.35,67.43,66.83,86.68,91.78,93.36,122.5,135.78,170.88,126.83,75.39,101.88
139.18,182.71,146.25,101.37,42.35,42.35,42.35,43.75,42.35,50.42,58.87,116.5
42.35,42.35,42.35,42.35,53.06,42.35,61.3,74.32,78.55,75.46,50.78,42.35
118.54,122.16,103.7,42.35,65.46,68.52,70.74,72.14,74.16,86.84,57.95,93.58
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,57.78,70.7,56.43,49.71,55.32,76.9,152.98
177.36,136.59,144.06,121.41,154.15,141.62,161.16,163.74,178.87,139.65,153.24,146.89
251.75,196.49,227.13,151.74,236.37,236.93,346.37,254.97,215.06,232.4,228.34,212.86
42.35,42.35,42.35,42.35,116.21,135.57,124.5,107.79,99.88,125.36,108.01,120.7
42.35,42.35,42.35,97.26,104.81,126.12,121.79,130.31,154.03,197.56,162.72,121.73
42.76,42.35,42.35,42.35,42.35,50.33,48.94,42.35,42.35,64.14,59.86,42.35
42.35,42.35,42.35,42.35,42.35,65.49,66.92,65.82,74.48,50.96,42.35,42.35
42.35,50.07,104.16,134.94,161.34,115.44,139,137.75,139.85,129.96,126.5,119.38
42.35,42.35,42.35,42.35,42.35,65.49,82.88,92.07,75.82,73.41,46.66,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,44.82,78.76,60.23,90.13,121.41,119.57
42.35,42.35,42.35,42.35,42.35,87.56,104.37,98.45,90.68,47.37,42.35,42.35
179.29,173.8,177.63,145.46,65.17,84.12,139.41,182,178.55,230.5,228.34,236.49
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.65,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,57.95,82.68,107.74,51.72,42.35
42.35,42.35,42.35,42.35,70.38,91.39,87.81,78.84,88.74,121.22,125.58,42.35
42.35,42.35,42.35,54.08,91.82,90.87,90,98.48,122.39,107.33,126.59,164.96
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,53.47,42.35,42.35,42.35
251.75,513.89,336.62,236.56,229.41,227.89,244.78,306.55,427.42,312.64,348.71,355.42
42.35,42.35,42.35,93.12,71.22,42.35,54.22,47.89,60.72,42.35,65.79,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.48,42.35,42.35,62.16
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
474.16,513.89,513.89,305.75,513.89,511.68,225.99,230.33,206.28,145.46,217.1,208.01
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
153.28,43.45,100.89,111.83,109.97,106.33,89.38,80.57,96.36,61.49,58.76,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.51,42.35
42.35,42.35,42.35,48.83,77.93,59.66,63.62,49.98,57.46,89.47,50.78,42.35
255.8,180.34,188.47,144.65,139.98,126.41,152.5,215.63,172.65,171.61,163.52,121.23
207.23,131.98,87.59,59.93,52.25,51.41,42.35,42.35,42.35,42.35,42.35,42.35
233.14,93.37,61.83,56.92,42.35,42.35,69.27,65.54,45.41,50.93,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,72.64,99.06,80.44,105.76,118.19,153.53,167.84,120.28,42.45,42.35
136.94,91.09,132.68,150.15,145.46,145.46,125.72,112,159.45,152.91,126.75,150.38
191.19,236.56,186.05,172.52,188.32,167.94,172.96,202.79,117.85,49.02,49.27,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
89.17,42.35,42.35,42.35,42.35,44.25,70.45,50.45,42.79,42.35,42.35,42.35
42.35,42.35,42.35,79.85,42.35,78.3,97.64,102.52,74.19,42.35,42.35,42.35
236.56,299.91,236.56,256.04,254.97,262.21,288.07,336.19,296.62,280.94,299.9,355.46
42.35,42.35,42.35,42.35,42.35,42.35,54.09,42.35,42.35,59.88,47.3,82.95
164.97,169,195.55,135.86,95.83,102.9,95.2,101.54,109.85,138.61,112.2,122.77
252.79,243.12,197.18,195.91,226.46,174,210.26,206.99,137.13,148.31,157.58,199.82
42.35,42.35,42.35,60.83,71.21,98.69,100,109.4,121.18,150.7,127,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,56.47,116.21,141.41,182.92,131.2,116.05,154.56,160.16,122.2
42.35,42.35,42.35,42.35,42.35,42.35,49.11,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,70.38,62.75,62.08,54.89,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,71.46,69.89,79.42,74.95,46.64,52.81,42.35
42.35,42.35,42.35,42.35,42.35,42.35,44.59,51.89,86.44,77.48,46.86,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
72.28,130.45,107.12,72.64,91.54,88.74,87.37,99.61,122.49,132.5,103.06,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,58.05,96.12,81.14,42.35
42.35,42.35,42.35,42.35,42.35,42.35,44.59,42.35,47.08,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,58.77,75.84,70.15,75.74,42.35,42.35,42.35
42.35,50.07,42.35,42.35,42.35,42.35,66.28,77.31,71.07,72.17,42.35,42.35
42.35,42.35,42.35,42.35,103.01,78.12,87.24,113.24,118.79,144.3,90.11,118.26
42.35,42.35,42.35,42.35,42.35,42.35,65.18,63.39,72.41,58.02,51.65,77.45
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.7,55.27,42.35
42.35,42.35,42.35,42.35,52.18,42.35,42.35,42.35,46.49,42.35,42.35,42.35
42.35,42.35,42.35,71.92,74.71,51.41,84.44,98.7,108.94,99.94,103.02,153.52
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,87.88,65.46,69.88,58.61,77.66,88.28,92.79,52.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,66.84,76.18,82.15,101.34,101.87,119.05,124.21,130.62,100.58
42.35,42.35,42.35,92.88,147.31,129.25,102.63,127.46,128.19,196.08,164.85,174.5
53.04,141.49,42.35,42.35,42.35,42.35,56.4,53.46,55.98,112.07,75.35,78.55
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
68.39,117.08,129.33,93.6,131.49,91.13,114.83,135,122.78,169.23,129.84,222.9
82.49,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
139.41,183.4,113.68,91.46,154.15,151.17,127.98,164.02,153.37,171.09,205.74,120.47
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
103.69,136.59,96.82,49.41,42.35,70.32,64.31,69.82,97.48,143.72,157,139.41
192.38,234.59,242.18,220.9,235.59,244.85,252.44,261.35,300.22,415.84,302.16,328.83
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,89.57,98.15,97.54,98.37,117.32,122.52,175.14,163.06
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,50.32,97.26,89.61,96.76,101.88,118.95,115.43,149.77,165.53,166.17
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
185.42,147.37,125.14,91.52,91.34,98.87,100.61,63.39,72.21,46.33,42.35,47.69
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,48.23,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,51.64,42.35
42.35,42.35,42.35,64.24,104.17,98.69,100.8,90.49,87.65,104.46,123.74,119.22
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,45.38,65.76,50.45,47.22,46.52,56.89,52.4
341.8,250.22,239.74,254.97,236.56,254.97,352.38,269.71,381.13,513.89,217.1,223.96
42.35,42.35,42.35,42.35,42.35,44.64,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,69.3,80.38,56.5,82.42,94.8,70.03,102.76
163.37,184.72,97.9,90.39,118.37,151.61,160.85,151.69,216.46,263.98,145.77,188.89
42.35,42.35,42.35,42.35,42.35,56.91,67.43,48.78,42.79,44.51,42.35,42.35
251.75,133.31,92.18,42.35,42.35,42.35,72.57,89.43,133.82,96.13,195.38,223.65
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,65.46,86.21,104.12,134.39,197.68,152.45,191.17,118.66
70.29,121.42,97.32,127.48,102.19,86.89,99.99,109.46,151.5,150.4,168.41,160.13
42.35,42.35,42.35,42.35,42.35,51.41,97.38,128.89,115.82,154.69,124.63,163.06
42.35,42.35,42.35,42.35,42.35,42.35,46.82,72,104.82,121.29,70.62,74.66
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
71.77,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,89.6,91.16,125.44,180.61,213.28,236.27,153.24,163.43
42.35,42.35,42.35,42.35,42.35,45.81,73.65,79.91,76.87,104.24,57.37,90.52
93.5,70.21,84.79,42.35,42.35,42.35,52.85,42.35,48.25,42.35,42.35,42.35
145.46,200.34,193.73,152.69,194.45,222.33,222.52,216.51,236.56,264.04,302.16,213.04
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,43.4,42.35,42.35
77.33,65.78,61.37,59.01,42.35,62.12,70.46,98.92,114.87,121.8,126.29,42.35
212.93,198.45,197.88,208.15,197.5,173.19,192.05,188.14,196.73,225.67,245.94,226.32
154.27,128.23,187.92,192.04,152.87,163.09,185.76,183.33,208.03,230.5,217.98,222.86
42.35,132.88,97.96,144.86,226.46,181.54,192.05,193.86,153.15,150.81,166.8,119.99
42.35,42.35,42.35,54.84,88.74,65.49,66.63,51.13,77.93,77.33,46.27,42.35
107.06,130.25,116.29,99.19,181.92,135.44,130.78,118.97,132.61,46.23,42.35,42.35
42.35,42.35,42.35,42.35,65.46,67.63,87.55,129.09,141.54,143.88,153.71,79.44
236.56,188.14,143.63,90.45,153.98,115.52,93.7,95.61,115.04,104.46,128.25,76.76
63.34,72.64,57.43,99.81,146.14,91.27,113.47,121.43,100.66,98.61,157.03,160.01
42.35,42.35,42.35,56.48,68.55,87.4,97.54,98.65,122.11,96.12,57.66,102.53
125.69,104.45,141.85,88.74,80.69,42.35,42.35,42.35,42.35,42.35,42.35,42.35
88.74,65.78,127.6,108.59,102.19,88.83,93.03,152.83,117.64,128.54,124.76,119.57
42.35,43.54,65.16,43.68,42.35,42.35,42.35,42.35,45.77,46.37,46.44,93.34
114.08,70.79,42.35,42.35,42.35,52.74,58.84,61.4,84.6,73.66,42.35,42.35
337.12,43.74,42.35,42.35,42.35,42.35,47.06,57.2,85.99,51.04,66.93,88.01
242.11,167.28,138.23,175.6,143.47,138.5,135.55,184.42,202.31,152.45,126.5,92.14
52.15,48.04,42.35,42.35,42.35,42.35,42.35,45.38,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.03,42.35,42.35,42.35,56.48
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,91.83,89.17,111.21,129.01,117.24,146.46,126.29,67.51
42.35,42.35,42.35,42.35,67.03,42.35,67.97,93.11,76.74,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,44.99,42.35
42.35,42.35,42.35,42.35,42.35,75.82,93.7,119.79,123.7,154.7,124.63,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
81.2,57.24,85.09,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,53.01,42.35,51.01,56.9,83.1
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,84.5,93.63,113.54,101.72,81.36,72.84,123.72,162.64
236.56,53.49,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,101.41,109.76,88.49,87.07,88.74,116.36,91.26,51.27,42.35,42.35,42.35
80.49,72.16,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.82,42.35
42.35,42.35,42.35,42.35,42.35,42.35,71.38,63.44,69.92,55.26,67.02,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
55.49,42.35,42.35,93.49,149.69,170.93,197.4,193.86,198.61,216.97,230.65,225.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
236.56,154.93,118.51,89.45,109.97,95.62,114.83,133.42,142.41,139.41,127.76,119.57
271.42,310.02,336.62,208.01,307.07,268.92,513.89,513.89,513.89,513.89,292.76,311.77
171.48,71.53,42.35,98.84,111.62,82.44,88.97,93.4,68.53,50.42,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
93.62,70.34,144.06,90.83,76.72,91.14,95.54,132.44,131.19,207.77,160.63,89.5
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
91.37,42.35,42.35,42.35,42.35,65.42,73.79,110.46,107.31,107.76,140.8,70.67
42.35,42.35,42.35,42.35,69.55,42.35,67.43,76.46,77.72,59.57,48.9,42.35
163.37,205.84,236.56,178.95,205.74,236.56,213.9,234.69,271.93,248.61,247.82,123.49
48.89,65.36,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
113.56,42.35,62.74,42.35,42.35,49.14,86.98,81.21,93.76,107.34,83.91,42.35
198.59,223.46,513.89,96.87,236.56,83.77,81.59,82.17,107.67,133.8,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
53.93,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
64.56,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
76.34,42.35,42.35,42.35,42.35,70.06,82.01,75.77,76.8,92.82,126.71,121.29
42.35,42.35,72.64,42.35,80.44,59.83,108.45,90.24,115.77,147.41,125.63,107.49
42.35,42.35,42.35,42.35,42.35,67.63,81.25,84.3,108.29,116.36,129.65,112.82
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,54.22,50.45,74.88,69.91,55.08,42.35
42.35,42.35,42.35,42.35,42.35,65.65,66.83,79.61,78.42,144.98,123.92,94.38
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
61.4,42.35,42.35,42.35,42.35,49.14,45.2,45.32,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
94.6,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,49.66,42.35,68.37,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.68,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,95.45,114.83,113.26,115.15,143.85,61.21,42.35
42.35,42.35,42.35,102.68,123.81,147.54,162.84,165.94,170.35,206.12,107.82,103.07
42.35,42.35,42.35,42.35,42.35,42.35,44.76,42.35,42.35,42.35,42.35,42.35
198.59,127.1,179.69,156.8,139.87,141.85,172.62,195.5,221.83,172.14,151.46,163.06
93.96,42.35,42.35,86.19,65.46,42.35,56.67,57.2,42.35,42.35,42.35,42.35
93.02,80.78,75.16,75.56,107.02,132.98,184.31,193.86,184.43,128.21,123.35,119.57
42.35,42.35,42.35,42.35,42.35,80.04,99.99,121.34,117.28,64.85,63.38,42.35
42.35,42.35,42.35,42.35,129.85,167.85,201.61,203.82,156.49,150.49,166.28,82.1
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,79.85,99.98,113.98,121.18,129.8,100.37,42.35
42.35,42.35,42.35,42.35,42.35,42.35,46.57,50.33,47.21,69.1,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,51.65,47.48,76.88
180.27,169.94,179.7,155.76,143.18,136.23,112.49,127.32,73.96,81.58,62.73,65.5
152.04,99.42,42.35,42.35,42.35,44.64,42.35,42.35,54.41,76.4,53.08,78.45
42.35,42.35,42.35,42.35,42.35,62.12,70.46,59.67,74,44.73,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,54.09,68.04,58.38,69.76,57.44,54.23
42.35,42.35,88.74,84.65,102.19,107.14,130.94,109.4,154.29,153.91,125.34,139.33
42.35,42.35,42.35,42.35,42.35,42.35,60.78,60.63,56.19,48.94,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.79,59.8,42.35,42.35
42.35,42.35,42.35,42.35,74.71,102.9,121.81,107.21,113.82,72.68,61.49,119.57
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
254.97,236.56,194.32,192.24,196.33,155.01,213.8,204.44,209.43,162.67,157.58,105.46
216.73,254.97,115.47,88.83,102.19,88.54,95.2,92.68,96.29,62.09,51.48,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
102.94,149.36,120.41,107.07,135.94,58.23,100.74,92.91,42.35,42.35,42.35,42.35
79.79,127.9,71.5,120.47,108.33,126.37,111.19,130.39,121.23,147.59,138.42,161.59
42.35,42.35,42.35,42.35,42.35,42.35,46.82,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,88.74,78.08,78.45,111.21,123.51,123.82,61.49,77.76,81.69
96.77,136.4,186.96,206.07,237.91,249.93,210.26,175.29,142.7,153.54,169.35,162.92
284.7,359.79,328.9,290.16,449.21,506.46,513.89,429.78,513.89,513.89,513.89,513.89
110.21,193,202.1,212.47,226.46,196.71,233.06,248.07,259.75,236.56,246.95,194.66
