20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec
193.68,221.33,344.68,254.97,277.62,344.35,259.17,221.94,263.61,210.15,279.1,432.68
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,96.32,79.53,83.81,150.25,75.13,74.91,85.95
53.24,126.7,126.7,81.54,42.35,112.07,108.93,92.17,90.67,42.35,42.35,48.33
42.35,42.35,42.35,42.35,42.35,42.35,47.51,42.35,71.96,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,66.93,63.87,64.1
42.35,42.35,50.14,42.35,42.35,69.6,77.09,87.37,75.28,90.72,51.87,52.46
88.2,131.79,136.63,105.16,44.51,78.72,79.84,42.35,42.35,42.35,42.35,42.35
57.85,42.35,42.35,42.35,42.35,62.89,81.48,103.69,96.25,42.35,42.35,42.35
46.65,42.35,42.35,42.35,42.35,42.35,46.95,42.35,42.35,42.35,42.35,42.35
52.94,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.12,42.58,64.87,42.35
123.56,202.42,187.87,171.66,103.92,153.45,201.24,205.74,169.54,182.32,177.29,122.48
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
58.58,175.49,129.47,66.47,42.35,69.6,76.71,88.36,145.46,152.11,60.99,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,47.39,72.95,104.95,111.21,103.81,66.24,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,48.89,79.29,112.37,136.67,184.81,205.74,205.74,278.49,136.28
42.35,89.09,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
88.74,134.42,175.91,211.38,176.7,250.58,119.81,200.48,229.5,210.55,200.14,180.94
124.77,148.25,135.85,151.36,189.68,114.94,145.46,170.23,174.94,94.72,63.35,65.74
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,47.39,47.6,67.03,55.99,59.09,126.21,42.35
321.93,146.05,111.1,128.58,89.98,115.19,146.96,132.86,63.62,42.35,88.74,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.77,54.86,42.35,42.35,42.35
74.88,107.71,42.35,42.35,42.35,43.95,49.52,47.1,54.71,46.73,53.6,52.28
200.13,152.66,198.19,214.08,251.76,264.26,228.49,263.4,205.74,191.76,205.74,95.06
67.24,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,48.12,42.35
88.38,143.45,74.21,97.05,95.24,141.46,116.6,157.24,105.62,58.81,57.16,85.35
334.31,185.08,180.26,155.78,187.62,250.58,260.15,263.8,271.69,279.52,513.89,432.68
42.35,42.35,42.35,42.35,42.35,47.39,42.35,44.05,47.05,42.35,42.35,42.35
42.35,96.67,68.3,75.72,108.68,127.19,144.71,116.46,178.87,145.46,205.74,283.74
237.6,371.61,180.92,217.02,145.22,219.8,151.4,139.67,188.34,137.55,139.51,163.13
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,54.9,52.43,64.25,46.19
99.34,86.49,70.57,130.2,113.05,170.44,95.09,74.09,100.86,56.89,42.35,42.35
76.16,88.74,132.4,113.41,65.25,87.4,78.41,89.69,56.44,61.14,58.23,77.84
82.06,42.35,42.35,42.35,42.35,46.76,69.48,102.62,117.2,51.97,42.35,42.35
137.03,42.35,42.35,42.35,42.35,103.44,71.4,81.06,89.83,42.35,42.35,42.35
43.03,145.46,193.78,203.74,233.14,250.58,205.74,261.58,269.75,216.06,121.47,78.18
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
148.31,148.01,146.64,174.78,166.61,211.93,199.91,235.46,223.61,208.01,279.1,249.96
42.35,42.35,42.35,42.35,42.35,110.3,76.79,42.35,49.02,42.35,44.16,42.35
341.8,513.89,211.42,155.72,161.28,193.14,118.08,145.46,167.44,108.36,105.49,72.34
42.35,42.35,42.35,42.35,79.29,112.16,151.7,109.93,91.97,66.74,112.06,42.35
513.89,286.8,167.71,143.64,140.99,139.41,177.48,180.37,212.75,246.26,279.1,232.35
42.35,42.35,42.35,99.1,58.14,75.27,78.26,102.96,95.65,78.34,60.34,42.35
96.32,100.85,62.61,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
53.08,136.02,117.17,105.69,77.9,67.03,76.23,116.68,181.42,112.95,42.35,42.35
259.07,174.11,114.44,105.94,88.74,84.41,42.35,42.35,42.35,42.35,42.35,42.35
89.47,80.44,108.97,42.35,42.35,42.35,42.35,42.35,43.72,42.35,42.35,43.24
137.17,60.97,42.35,42.35,42.35,78.57,59.23,55.06,60.87,61.14,65.67,42.35
72.21,42.35,42.35,122.19,142.8,150.68,128.27,158.01,138.75,119.34,205.74,98.73
42.35,42.35,42.35,42.35,42.35,55.89,80.79,63.84,89.03,53.84,42.35,42.35
327.28,183.43,205.42,191.35,146.4,205.74,211.73,151.99,116.12,215.74,207.99,100.52
42.35,137.39,120.25,93.05,120.92,67.03,50.87,45.27,49.63,56.34,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
94.94,46.71,127.92,82.7,71.68,52.49,49.16,42.35,42.35,42.35,42.35,42.35
230.44,215.41,204.97,223.65,193.32,180.15,193.47,151.97,216.1,88.92,42.35,43.23
96.51,58.12,60.29,95.82,88.74,136.17,110.55,66.82,74.16,86.91,111.22,76.27
334.9,513.89,513.89,298.2,193.32,217.99,208.01,260.76,262.37,164.36,150.38,100.7
96.51,125.93,64.32,104.65,107.59,119.33,130.87,99.03,123.76,89.95,53.6,42.35
42.35,57.9,42.35,42.35,42.35,46.76,73.11,84.95,134.02,126.91,66.24,64.19
293.69,205.74,153.96,158.93,154.41,167.46,168.1,156.87,190.14,92.02,106.97,43.23
42.35,42.35,42.35,42.35,42.35,47.89,45.49,42.35,42.35,42.35,42.35,42.35
213.74,169.71,173.57,125.09,137.59,126.38,118.69,131.53,139.53,217.44,188.14,147.64
65.37,138.85,146.54,155.78,187.62,197.03,184.42,192.91,199.53,192.64,150.56,140.61
88.74,130.62,120.46,57.68,42.35,42.35,42.35,42.35,42.35,110.37,42.35,42.35
148.31,139.41,127.92,65.92,77.79,63.6,78.95,89.87,93.12,62.82,58.23,42.35
448.58,240.24,290.06,513.89,513.89,342.84,254.97,246.49,255.07,261.34,141.54,43.23
227.12,137.39,42.35,62.53,47.4,42.35,66.02,42.35,53.29,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,47.61,51.34,51.53,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
72.9,89.26,128.12,163.07,146.14,189.99,210.72,228.12,180.92,197.47,215.74,175.65
111.35,188.14,169.5,179.67,187.62,166.82,210.17,237.08,210.17,160.87,152.37,71.61
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
89.79,92.5,53.23,42.35,42.35,42.35,49.2,82.13,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
117.05,144.76,146.96,118.84,131.65,121.94,144.71,83.81,42.35,42.35,42.35,42.35
67.47,42.35,42.35,42.35,42.35,42.35,42.35,46.99,42.35,42.35,42.35,42.35
148.31,207.03,213.7,207.4,222.92,228.87,226.98,252.36,263.17,394.93,275.62,513.89
67.58,128.56,102.01,42.35,42.35,42.35,65.23,78.61,54.07,59.57,75.27,42.35
42.35,42.35,42.35,42.35,42.35,52.49,42.35,42.35,42.35,42.35,42.35,42.35
51.98,42.35,42.35,42.35,42.35,47.39,42.35,42.35,42.35,56.95,42.35,42.35
215.82,231.29,325.92,224.69,195.19,217.99,197.69,239.99,221.73,207.83,279.1,207.8
94.58,110.94,136.91,134.21,114.1,150.11,119.13,99.03,107.92,42.35,42.35,42.35
228.8,127.3,115.82,88.58,145.46,167.14,180.61,161.5,205.74,190.78,143.02,73.43
152.46,131.22,157.13,209.18,240.25,271.37,254.14,254.97,256.1,228.83,279.1,351.35
42.35,99.2,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,91.2,42.35,78.04,42.35,50.78,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
138.48,197.39,365.36,513.89,513.89,251.53,295.44,341.98,422.04,453.75,483.51,230.71
513.89,513.89,201.12,218.86,204.35,177.9,122.52,185.28,207.86,129.6,129.99,180.05
42.35,42.35,42.35,147.71,209.83,205.74,225.88,235,244.74,208.01,279.1,254.97
42.35,42.35,42.35,42.35,42.35,47.39,42.35,47.15,47.53,42.35,42.35,42.35
42.35,42.35,42.35,42.35,67.03,47.19,71.21,99.73,109.86,70.13,59.1,42.35
155.08,126.12,180.67,193.8,206.24,245.68,229.71,245.74,513.89,513.89,484.11,134.65
42.35,42.35,42.35,42.35,42.35,51.17,77.11,89.79,109.89,140.46,135.59,167.77
42.35,42.35,42.35,73.95,138.62,166.83,89.72,88.48,110.52,140.69,157.04,80.2
42.35,42.35,42.35,42.35,42.35,80.82,78.41,87.45,105.18,82.86,42.35,42.35
95.71,55.51,42.35,42.35,42.35,52.49,42.35,42.35,42.35,42.35,42.35,42.35
254.97,145.59,167.71,121.01,131.14,145.58,120.67,185.29,201.39,221.57,205.74,250.4
56.94,76.47,93.86,93.05,141.07,120,108.67,106.68,95.74,65.18,126.48,42.35
253.22,147.83,158.64,188.15,139.41,159.98,133.18,165.4,137.3,116.74,177.29,187.45
513.89,513.89,513.89,513.89,145.22,210.15,180.97,211.65,193.62,283.74,275.61,237.2
42.35,42.35,106.74,100.58,138.73,120.35,133.17,149.01,93.21,103.89,63.32,52.04
141.67,42.35,59.11,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
95.71,42.35,42.35,42.35,42.35,67.03,52.81,101.47,53.98,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
142.5,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
334.9,126.85,194.2,191.72,209.24,226.98,215.63,221.56,200.3,144.08,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
145.46,126.59,68.81,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
148.31,261.09,42.35,42.35,42.35,51.16,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,97.58,113.77,126.55,77.27,87.5,88.68,78.93,67.6,51.05
57.85,89.09,120.46,42.35,62.58,89.56,80.26,90.12,51.26,42.35,42.35,42.35
54.41,86.71,121.28,132.57,96.23,106.25,78.83,58.03,54.29,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,71.58,54.86,54.47,42.35,42.35
42.35,42.35,42.35,42.35,42.35,48.96,78.41,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,43.59,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
59.78,56.88,97.75,104.34,108.85,116.86,76.3,108.22,93.42,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,96.52,134.7,145.46,137.21,82.52,77.75,92.69,87.07,164.35,42.35
57.66,139.28,139.32,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
100.07,105.88,77.43,55.65,55.17,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,65.81,81.64,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
89.11,76.47,95.85,42.35,63.59,42.35,42.35,42.35,65.16,42.82,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,54.41,42.35
115.21,182.12,177.68,199.66,207.32,216.88,195.12,209.24,235.81,254.25,197.43,87.41
42.35,42.35,42.35,42.35,42.35,42.35,45.49,47.7,50.23,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,84.53,65.23,85.26,54.79,88.7,64.73,42.35
42.35,42.35,42.35,42.35,42.35,53.08,49.04,51.34,48.71,119.81,88.74,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,59.45,85.43,98.86,114.55,108.24,58.14,92.27,117.61,148.56
42.35,42.35,42.35,42.35,133.27,122.53,80.97,117.68,123.4,65.55,48.27,42.35
111.83,84.27,42.35,42.35,42.35,42.35,69.65,58.03,42.35,42.35,42.35,42.35
88.74,42.35,42.35,42.35,42.35,56.12,52.81,74.47,54.29,65.21,114.25,126.46
42.35,42.35,42.35,42.35,53.06,85.36,95.01,105.17,125.61,131.91,179.77,145.46
73.47,105.76,97.43,155.78,96.71,69.6,82.52,88.81,43.22,42.35,42.35,42.35
105.49,130.17,108.97,42.35,42.35,42.35,52.81,57.57,62.22,58.36,64.89,49.9
42.35,42.35,42.35,42.35,42.35,42.35,42.35,45.51,55,73.28,85.86,86.37
55.56,42.35,42.35,95.82,130.64,136.17,130.13,128.66,93,69.25,63.93,62.78
205.75,391.47,254.97,176.52,145.46,123.87,127.7,112.36,70.98,117.83,71.09,88.74
42.35,42.35,62.61,111.14,89.89,121.53,127.85,100.01,172.61,129.54,141.48,102.89
134.27,99.37,74.61,65.92,42.35,42.35,71.63,44.63,45.39,44.69,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.59,42.35,42.35
46.51,92.43,42.35,42.35,42.35,42.35,42.35,42.35,42.35,50.66,42.35,42.35
42.35,42.35,42.35,42.35,42.35,89.45,42.35,52.34,43.22,42.35,68.83,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
513.89,175.06,150.48,173.04,42.35,102.99,71.76,121.92,120.25,125.16,113.44,87.86
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
278.46,130.03,105.01,119.71,117.98,188.14,199.12,135.82,309,301.19,287.78,251.51
86.91,42.35,42.35,42.35,42.35,99.36,115.67,146.39,153.95,117.48,94.97,53.77
145.52,55.63,42.35,89.22,134.51,123.63,144.71,160.83,152.94,42.35,56.76,42.35
513.89,217.07,215.74,214.19,275.92,513.89,513.89,513.89,513.89,513.89,350.33,221.64
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,54.37,44.51,42.35,42.35
53.08,147.62,174.89,221.95,225.72,285.83,320.59,211.65,254.97,291,279.1,141.87
42.35,42.35,42.35,42.35,42.35,60.7,52.81,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,75.28,68.26,112.04,79.29,90.62,90.3,44.8,42.35,58.75,60.16,59.48
42.35,42.35,42.35,42.35,42.35,63.49,42.35,42.35,42.35,42.35,42.35,42.35
46.51,126.69,109.47,74.59,138.62,89.45,65.29,53.5,54.79,51.7,57.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
67.21,113.3,115.82,122.53,103.92,145.59,134.43,141.28,134.78,126.81,104.14,77.16
105,66.84,78.35,105.16,66.31,63.48,49.52,51.33,51.25,42.35,42.35,42.35
42.35,42.35,151,99.1,48.58,42.35,42.35,42.35,42.35,42.35,42.35,42.35
489.56,360.02,324.24,213.83,207.32,194.48,219.16,224.62,207.58,108.24,132.41,132.56
341.29,513.89,344.68,248.71,198.35,162.9,210.35,222.55,245.64,246.26,297.32,141.15
136.89,254.94,194.2,166.23,172.68,138.67,135.72,161.07,178.87,126.42,141.48,45.74
253.22,191.96,205.74,96.92,85.52,115.19,95.01,81.57,113.19,87.69,131.07,112.99
254.3,357.18,180.46,172.78,112.35,145.46,135.84,158.31,169.56,143.99,168.7,143.05
339.54,261.09,167.71,127.28,181.82,192.41,188.14,145.97,167.83,78.67,146.4,100.52
53.93,113.55,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
249.95,513.89,293.51,223.36,207.32,194.97,210.17,147.29,133.62,104.24,107.32,119.48
42.35,58.53,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
188.59,187.06,145.68,201.12,217.57,228.22,229.9,254.97,178.51,280.01,210.94,217.62
60.33,42.35,42.35,42.35,42.35,99.81,70.98,44.83,43.98,42.35,43.05,47.37
42.35,42.35,42.35,42.35,42.35,78.04,78.62,66.23,42.35,42.35,42.35,42.35
113.61,106.05,126.7,159,173.1,208.01,247.56,255.97,187.21,137.54,120.79,119.48
67.21,113.01,67.38,153.37,133.27,181.87,136.72,120.51,152.75,107.89,133.19,118.12
513.89,468.32,211.2,301.55,269.87,255,235.57,220.84,218.1,263.75,275.62,156.7
199.02,42.35,42.35,42.35,79.43,90.71,79.52,111.71,79.27,97.73,139.34,93.95
513.89,191.96,182.32,163.64,206.48,254.42,247.5,238.27,221.71,246.43,279.64,212.8
513.89,467.08,513.89,307.69,218.14,137.55,245.82,244.39,176.4,192.59,168.24,141.87
174.12,89.09,82.31,63.98,113.77,129.28,160.71,192.64,193.1,128.9,72.72,84.97
54.3,95.96,42.35,70.33,42.35,42.35,46.95,58.03,42.35,42.35,42.35,42.35
130.37,42.35,56.27,74.18,79.29,94.95,108.25,99.69,47.8,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
53.24,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
277.47,287.46,187.88,59.67,42.35,42.35,42.35,42.35,43.38,42.35,42.35,42.35
49.21,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.77,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
144.32,193.01,192.22,218.2,215.64,228.09,205.74,195.35,167.93,107.6,85.78,67.43
148.31,88.74,58.03,56.6,65.25,75.27,77.35,44.8,42.35,42.35,66.39,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
144.84,107.16,86.54,42.35,42.35,42.35,52.81,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
49.77,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,81.88,104.17,87.38,95.72,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,51.18,54.92,63.48,66.13,101.82
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
160.23,167.73,120.27,42.35,60.2,42.53,71.21,108.99,122.31,42.35,42.35,42.35
320.24,42.35,42.35,42.35,42.35,47.98,49.35,59.23,67.03,69.14,149.16,134.67
94.45,42.35,42.35,42.35,42.35,42.35,42.35,51.18,105.18,80.39,44.86,42.35
153.49,117.85,42.35,42.35,42.35,63.61,56.24,52.04,61.92,85.7,129.61,100.32
119.41,42.35,42.35,42.35,42.35,42.35,42.35,51.33,92.32,64.74,141.2,42.35
42.35,42.35,42.35,42.35,42.35,81.25,49.2,52.48,50.51,42.35,42.35,42.35
513.89,131.56,85.93,113.92,123.4,112.69,91.25,120.07,130.47,145.46,205.74,93.95
42.35,42.35,42.35,42.35,42.35,45.97,49.2,58.03,54.29,97.89,135.47,61.54
166.46,42.35,42.35,42.35,42.35,43.95,42.35,42.35,42.35,42.35,75.57,42.35
513.89,513.89,513.89,164.67,121.05,193.8,128.93,162.36,155.34,117.89,177.29,174.93
53.64,93.22,98.93,87.09,120.78,161.12,216.09,223.65,324.64,513.89,513.89,258.6
104.78,191.96,120.68,134.14,89.89,145.46,49.03,48.39,55.02,42.35,66.83,68.96
113.89,124.42,121.7,42.35,44.51,63.6,50.9,68.86,54.45,70.59,47.31,42.35
50.87,75.54,80.44,87.87,76.73,115.14,105.94,92.04,91.94,98.49,76.12,43.23
224.02,182.72,197.07,223.36,231.71,227.01,229.9,314.49,195.88,134.81,144.63,120.78
42.35,42.35,42.35,42.35,75.85,143.94,135,145.13,146.15,90.49,42.35,42.35
513.89,513.89,354.08,166.06,215.1,216.75,250.63,314.49,175.34,205.74,158.09,124.89
42.35,42.35,42.35,42.35,42.35,42.35,46.56,42.35,42.35,42.35,42.35,42.35
136.5,137.2,142.25,208.82,213.48,215.71,230.73,255.26,307.89,370.19,297.32,190.21
329.88,351.08,290.06,219.04,225.72,208.01,180.87,151.02,83.97,45.61,44,42.35
136.38,207.03,138,202.84,215.08,174.42,135.84,154.06,147.21,121.5,146.41,173.58
294.24,344.08,325.92,214.92,346.37,321.78,341.18,352.38,262.24,256.76,192.58,145.46
513.89,513.89,208.45,173.04,107.59,61.24,62.06,48.39,42.35,42.35,42.35,42.35
254.97,226.59,325.92,210.46,232.7,178.84,186.94,238.55,156.46,102.46,66.99,130.95
299.28,42.35,49.05,93.05,115.4,111.59,81.3,104.37,145.53,122.51,69.18,60.12
231.26,467.08,249.07,253.2,277.05,228.03,230.74,233.45,191.72,195.69,75.32,121.98
42.35,42.35,42.35,42.35,42.35,42.35,74.39,74.71,93.12,102.6,205.74,72.64
42.35,42.35,42.35,42.35,42.35,42.35,42.35,46.79,54.92,42.35,42.35,42.35
42.35,42.35,42.35,68.64,53.06,71.77,49.52,47.3,43.99,42.35,54.21,42.35
73.64,42.35,42.35,42.35,42.35,42.35,42.35,46.77,57.17,42.35,42.35,57.35
124.19,42.35,42.35,88.32,134.55,78.85,76.82,92.62,90.06,64.3,50.27,81.34
120.12,95.69,127.26,110,56.17,65.28,53.18,46.78,54.85,55.39,57.48,42.35
52.94,68.42,42.35,42.35,42.35,42.35,42.35,46.99,54.36,42.35,67.03,42.35
42.35,59.07,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
249.95,207.89,139.28,128.58,173.08,162.4,201.3,167.4,152.21,205.74,207.99,122.94
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,62.88,67.03,46.77,64.34,53.25,42.35,60.79
42.35,42.35,42.35,42.35,56.6,89.45,98.58,68.13,61.57,50.26,63.75,42.35
206.62,214.43,133.2,107.86,81.54,67.06,52.81,42.35,43.79,42.35,42.35,42.35
42.35,115.49,129.82,42.35,42.35,42.35,80.08,57.43,48.43,58.36,42.35,42.35
42.35,42.35,42.35,42.35,42.35,63.95,119.36,105.81,90.05,77.67,91.5,42.35
277.04,236.88,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,43.8,52.85,42.35,42.35,42.35,42.35
339.56,513.89,211.42,177.85,207.32,194.48,205.74,229.04,245.5,192.64,115.58,129.66
111.19,62.53,42.35,42.35,42.35,75.26,98.57,98.14,88.74,58.06,63.47,54.43
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,54.29,58.48,42.35,61.31
42.35,42.35,42.35,49.73,42.35,42.35,79.26,88.92,83.6,58.06,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,47.26,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
148.31,187.75,138.59,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
88.74,84.01,76.52,73.43,42.35,47.27,42.35,42.35,42.35,42.35,42.35,42.35
148.31,173.97,96.52,65.07,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
321.93,464.53,188.14,142.72,181.55,191.34,181.45,223.65,308.56,331.13,238.41,188.14
120.12,190.89,196.52,143.65,187.62,226.98,225.88,153.64,229.13,222.89,274.87,200.06
99.21,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
96.2,74.92,86.54,116.17,58.66,98.12,70.76,85.65,108.81,69.25,88.74,42.35
231.26,187.06,204.03,193.8,205.74,164.05,135.05,150.98,154.47,132.92,112.26,77.71
139.41,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
228.3,181.41,42.35,43.58,42.35,42.35,42.35,44.72,53.98,42.35,42.35,42.35
42.35,42.35,42.35,72.64,88.74,69.6,47.52,86.22,101.35,42.35,50.78,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
228.74,223.72,167.71,201.12,161.27,184.19,133.88,154.12,171,192.35,185.59,168.03
153.34,155.2,183.09,178.96,182.61,194.02,135.11,161.5,260.14,218.28,279.1,295.53
42.35,42.35,42.35,42.35,42.35,52.49,42.35,42.35,42.35,42.35,42.35,42.35
49.05,102.78,95.72,42.35,42.35,67.01,65.23,58.03,90.06,98.15,113.29,159.27
78.01,95.96,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,64.77
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
137.03,94.12,85.93,54.7,57.89,60.65,50.87,65.21,254.97,78.9,137.55,42.35
136.38,152.32,102.45,134.15,77.79,42.35,42.35,42.35,69.21,57.47,58.12,42.35
228.43,197.39,172.38,210.15,254.97,468.23,408.3,411.5,417.29,487.91,483.51,251.51
129.63,88.74,109.85,151.97,131.96,154.71,127.85,152.68,173.59,171.33,177.29,94.59
80.12,42.35,42.35,42.35,42.35,100.03,51.03,86.42,57.33,42.35,42.35,42.35
70.08,66.2,42.35,42.35,42.35,42.35,43.8,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,76.38,77.96,48.07,42.35,42.35,42.35
46.51,142.76,42.35,42.35,42.35,42.35,55.09,49.99,58.38,89.73,58.56,42.35
42.35,42.35,76.52,98.62,87.82,42.35,69.01,46.73,54.29,57.99,76.59,42.35
78.01,117.4,184.71,178.96,103.91,42.35,108.25,120.51,100.04,109.68,111.45,155.74
